loan_id,product_type,region,fico_score,orig_amount,interest_rate,term_months,secured_flag
L100917,Personal Loan,Midwest,680,6266.0,0.1038,36,0
L100918,Auto Loan,Midwest,778,20545.0,0.1184,48,1
L100919,Home Improvement,West,683,22571.0,0.1272,48,0
L100920,Home Improvement,South,778,28704.0,0.1224,48,0
L100921,Home Improvement,South,733,13796.0,0.075,36,0
L100922,Auto Loan,Midwest,686,8601.0,0.1054,36,1
L100923,Auto Loan,Midwest,692,15411.0,0.1213,48,1
L100924,Home Improvement,Northeast,685,18222.0,0.1246,24,0
L100925,Personal Loan,Midwest,683,15076.0,0.1177,36,0
L100926,Auto Loan,Midwest,678,10417.0,0.1185,24,1
L100927,Auto Loan,West,699,10132.0,0.0851,48,1
L100928,Auto Loan,Northeast,728,9932.0,0.1424,48,1
L100929,Auto Loan,West,712,18666.0,0.1039,36,1
L100930,Home Improvement,West,665,12289.0,0.1079,48,0
L100931,Auto Loan,West,786,17388.0,0.121,36,1
L100932,Auto Loan,South,737,25259.0,0.1104,48,1
L100933,Personal Loan,Midwest,676,28689.0,0.1055,24,0
L100934,Home Improvement,South,746,25711.0,0.0956,24,0
L100935,Personal Loan,West,671,14122.0,0.1208,24,0
L100936,Auto Loan,Midwest,717,22154.0,0.1085,48,1
L100937,Auto Loan,Midwest,715,11767.0,0.1148,36,1
L100938,Auto Loan,Midwest,738,9349.0,0.0815,60,1
L100939,Personal Loan,Midwest,754,24151.0,0.0904,36,0
L100940,Personal Loan,South,733,18530.0,0.0697,24,0
L100941,Personal Loan,Northeast,733,20110.0,0.0827,24,0
L100942,Auto Loan,Northeast,688,6494.0,0.1436,48,1
L100943,Auto Loan,South,673,20299.0,0.118,60,1
L100944,Personal Loan,Northeast,734,10679.0,0.1453,60,0
L100945,Auto Loan,West,680,8084.0,0.0888,60,1
L100946,Personal Loan,Midwest,731,29150.0,0.0781,36,0
L100947,Home Improvement,Midwest,673,26286.0,0.1287,24,0
L100948,Auto Loan,Northeast,762,20631.0,0.1461,36,1
L100949,Auto Loan,South,698,14018.0,0.1229,36,1
L100950,Home Improvement,Midwest,626,15446.0,0.0838,48,0
L100951,Personal Loan,West,715,16407.0,0.1058,48,0
L100952,Auto Loan,West,715,13251.0,0.1093,36,1
L100953,Personal Loan,Northeast,685,10168.0,0.1306,36,0
L100954,Personal Loan,South,796,20065.0,0.1278,48,0
L100955,Personal Loan,West,706,8295.0,0.0881,36,0
L100956,Auto Loan,Northeast,644,18664.0,0.1069,48,1
L100957,Auto Loan,Midwest,716,17839.0,0.1182,36,1
L100958,Auto Loan,South,722,6164.0,0.1406,36,1
L100959,Personal Loan,Midwest,705,12713.0,0.0814,36,0
L100960,Auto Loan,Northeast,722,13351.0,0.0811,48,1
L100961,Auto Loan,West,733,13478.0,0.1107,24,1
L100962,Personal Loan,Northeast,745,25960.0,0.0771,36,0
L100963,Personal Loan,South,622,29660.0,0.1328,48,0
L100964,Personal Loan,Northeast,688,8682.0,0.1143,36,0
L100965,Auto Loan,Midwest,654,18748.0,0.1173,48,1
L100966,Personal Loan,West,714,22408.0,0.0699,36,0
L100967,Auto Loan,Midwest,768,12450.0,0.0877,24,1
L100968,Personal Loan,South,766,27677.0,0.1303,60,0
L100969,Auto Loan,Northeast,620,18612.0,0.1365,24,1
L100970,Personal Loan,Midwest,717,29680.0,0.1327,48,0
L100971,Personal Loan,Midwest,739,22254.0,0.0776,48,0
L100972,Personal Loan,Midwest,692,24537.0,0.1048,36,0
L100973,Personal Loan,Northeast,718,28606.0,0.0932,60,0
L100974,Personal Loan,West,714,26019.0,0.0956,48,0
L100975,Personal Loan,South,620,23051.0,0.0977,36,0
L100976,Auto Loan,South,730,26096.0,0.1478,48,1
L100977,Personal Loan,Midwest,726,24890.0,0.0614,36,0
L100978,Auto Loan,Northeast,732,26514.0,0.0976,36,1
L100979,Personal Loan,Midwest,657,18748.0,0.0738,36,0
L100980,Auto Loan,Northeast,676,12476.0,0.1162,48,1
L100981,Home Improvement,South,747,28388.0,0.1421,24,0
L100982,Home Improvement,South,739,21557.0,0.1325,24,0
L100983,Auto Loan,Midwest,775,21527.0,0.1138,48,1
L100984,Home Improvement,South,651,23842.0,0.0844,36,0
L100985,Personal Loan,Midwest,674,26074.0,0.0803,24,0
L100986,Home Improvement,West,702,26540.0,0.0678,24,0
L100987,Personal Loan,Midwest,789,26523.0,0.0744,36,0
L100988,Home Improvement,Midwest,760,18385.0,0.1282,24,0
L100989,Auto Loan,South,732,24713.0,0.104,48,1
L100990,Auto Loan,Midwest,620,26701.0,0.0876,48,1
L100991,Personal Loan,South,654,8610.0,0.142,36,0
L100992,Personal Loan,South,717,13776.0,0.1292,36,0
L100993,Personal Loan,Northeast,690,29907.0,0.0836,36,0
L100994,Auto Loan,South,754,14119.0,0.1493,24,1
L100995,Home Improvement,West,702,8810.0,0.1027,48,0
L100996,Home Improvement,Northeast,687,20879.0,0.1352,36,0
L100997,Auto Loan,South,647,16207.0,0.0607,48,1
L100998,Personal Loan,West,714,13015.0,0.0822,48,0
L100999,Auto Loan,Northeast,677,21912.0,0.0604,36,1
L101000,Personal Loan,South,739,24813.0,0.1331,60,0
L101001,Home Improvement,Midwest,691,22362.0,0.0664,36,0
L101002,Auto Loan,West,708,26457.0,0.0847,36,1
L101003,Personal Loan,Northeast,737,24517.0,0.0756,36,0
L101004,Personal Loan,Northeast,737,10995.0,0.1068,60,0
L101005,Home Improvement,Northeast,689,24263.0,0.1143,36,0
L101006,Auto Loan,Midwest,620,8732.0,0.1076,48,1
L101007,Personal Loan,West,715,23305.0,0.0877,48,0
L101008,Personal Loan,Northeast,737,7675.0,0.0867,36,0
L101009,Auto Loan,South,673,11334.0,0.0992,48,1
L101010,Personal Loan,Northeast,791,6190.0,0.0915,48,0
L101011,Auto Loan,South,798,18783.0,0.0906,36,1
L101012,Personal Loan,Midwest,670,27406.0,0.0828,24,0
L101013,Home Improvement,Northeast,754,25802.0,0.1269,24,0
L101014,Personal Loan,South,744,7992.0,0.1399,36,0
L101015,Auto Loan,West,702,16963.0,0.1405,36,1
L101016,Personal Loan,West,775,29849.0,0.1047,48,0
L101017,Personal Loan,West,753,17293.0,0.1278,48,0
L101018,Auto Loan,West,721,19957.0,0.1111,24,1
L101019,Auto Loan,West,720,19794.0,0.1352,36,1
L101020,Personal Loan,South,727,13607.0,0.0954,36,0
L101021,Personal Loan,South,742,20689.0,0.1209,48,0
L101022,Auto Loan,West,629,7222.0,0.0836,36,1
L101023,Home Improvement,South,776,15614.0,0.0744,48,0
L101024,Personal Loan,West,706,29163.0,0.1016,48,0
L101025,Personal Loan,South,777,8136.0,0.0694,36,0
L101026,Home Improvement,Midwest,623,14285.0,0.0605,60,0
L101027,Auto Loan,Northeast,682,8406.0,0.14,36,1
L101028,Auto Loan,Midwest,646,6589.0,0.1019,36,1
L101029,Personal Loan,Midwest,736,29931.0,0.0845,36,0
L101030,Home Improvement,Northeast,726,7392.0,0.1074,48,0
L101031,Personal Loan,South,740,20335.0,0.0725,48,0
L101032,Auto Loan,West,650,14962.0,0.1183,24,1
L101033,Home Improvement,South,741,23074.0,0.1077,36,0
L101034,Personal Loan,West,620,26792.0,0.0661,24,0
L101035,Auto Loan,Northeast,720,24155.0,0.1154,48,1
L101036,Personal Loan,West,699,15143.0,0.0931,60,0
L101037,Personal Loan,Northeast,698,17306.0,0.0644,60,0
L101038,Auto Loan,Midwest,697,18396.0,0.0816,60,1
L101039,Personal Loan,South,642,15800.0,0.0775,36,0
L101040,Personal Loan,Midwest,682,22093.0,0.0957,36,0
L101041,Auto Loan,Northeast,681,10379.0,0.1353,24,1
L101042,Home Improvement,Midwest,754,24671.0,0.0752,48,0
L101043,Home Improvement,South,726,25294.0,0.1455,48,0
L101044,Personal Loan,Northeast,742,23053.0,0.0807,24,0
L101045,Auto Loan,West,641,6352.0,0.1255,48,1
L101046,Auto Loan,Midwest,693,19449.0,0.1041,48,1
L101047,Auto Loan,South,665,29780.0,0.1399,36,1
L101048,Personal Loan,Northeast,683,25632.0,0.1219,36,0
L101049,Personal Loan,South,716,10707.0,0.142,36,0
L101050,Personal Loan,West,729,25669.0,0.0604,36,0
L101051,Home Improvement,West,716,27578.0,0.1112,48,0
L101052,Auto Loan,Midwest,758,9936.0,0.1157,48,1
L101053,Home Improvement,Northeast,758,18157.0,0.1013,48,0
L101054,Auto Loan,Midwest,726,27999.0,0.1303,36,1
L101055,Home Improvement,South,745,10052.0,0.114,24,0
L101056,Personal Loan,Midwest,675,20908.0,0.1045,36,0
L101057,Personal Loan,Northeast,737,6485.0,0.0989,48,0
L101058,Personal Loan,South,708,8247.0,0.1427,36,0
L101059,Personal Loan,South,786,14708.0,0.0884,60,0
L101060,Personal Loan,Midwest,746,27236.0,0.1418,24,0
L101061,Auto Loan,Midwest,752,13221.0,0.0806,48,1
L101062,Personal Loan,Northeast,680,9595.0,0.1075,48,0
L101063,Home Improvement,Midwest,698,10495.0,0.1441,24,0
L101064,Personal Loan,West,729,26880.0,0.1188,48,0
L101065,Personal Loan,Northeast,735,22830.0,0.0609,24,0
L101066,Auto Loan,Midwest,780,9150.0,0.135,48,1
L101067,Auto Loan,South,703,9635.0,0.1449,48,1
L101068,Auto Loan,Northeast,701,29220.0,0.0872,48,1
L101069,Personal Loan,Northeast,673,19525.0,0.0601,48,0
L101070,Home Improvement,Midwest,705,23531.0,0.1363,36,0
L101071,Personal Loan,Northeast,738,17818.0,0.1254,48,0
L101072,Personal Loan,Northeast,699,18639.0,0.0886,36,0
L101073,Personal Loan,South,682,13832.0,0.1402,36,0
L101074,Personal Loan,South,728,29162.0,0.144,60,0
L101075,Auto Loan,South,701,14285.0,0.0692,24,1
L101076,Auto Loan,South,722,14510.0,0.0939,60,1
L101077,Personal Loan,South,725,13245.0,0.1137,36,0
L101078,Personal Loan,Northeast,765,28651.0,0.1332,48,0
L101079,Home Improvement,Midwest,620,29213.0,0.0823,60,0
L101080,Personal Loan,West,677,17101.0,0.1255,60,0
L101081,Personal Loan,Midwest,691,25416.0,0.0818,48,0
L101082,Home Improvement,South,716,18675.0,0.1329,48,0
L101083,Auto Loan,Midwest,674,26661.0,0.0619,48,1
L101084,Personal Loan,South,745,15719.0,0.136,48,0
L101085,Personal Loan,South,651,12546.0,0.0892,48,0
L101086,Home Improvement,Midwest,739,7282.0,0.0894,48,0
L101087,Auto Loan,Northeast,738,24907.0,0.0917,24,1
L101088,Personal Loan,Midwest,741,8626.0,0.0669,48,0
L101089,Personal Loan,Midwest,787,23452.0,0.1256,36,0
L101090,Home Improvement,Midwest,701,15471.0,0.0751,36,0
L101091,Personal Loan,West,679,20238.0,0.1243,24,0
L101092,Home Improvement,South,737,18290.0,0.1016,60,0
L101093,Personal Loan,Northeast,711,8986.0,0.0786,36,0
L101094,Personal Loan,Midwest,691,14986.0,0.06,48,0
L101095,Auto Loan,Northeast,680,23758.0,0.0952,48,1
L101096,Personal Loan,Northeast,706,24014.0,0.113,36,0
L101097,Home Improvement,Northeast,685,27015.0,0.0885,48,0
L101098,Home Improvement,Northeast,675,13160.0,0.0622,36,0
L101099,Personal Loan,Midwest,693,12775.0,0.0978,48,0
L101100,Auto Loan,South,765,24169.0,0.1387,36,1
L101101,Personal Loan,South,645,11472.0,0.1407,60,0
L101102,Personal Loan,Midwest,699,7785.0,0.1201,36,0
L101103,Home Improvement,Midwest,696,13999.0,0.0935,60,0
L101104,Personal Loan,West,779,6640.0,0.132,36,0
L101105,Auto Loan,West,717,27603.0,0.0612,36,1
L101106,Personal Loan,Northeast,677,28122.0,0.1489,48,0
L101107,Personal Loan,South,725,9458.0,0.1267,48,0
L101108,Personal Loan,South,756,21921.0,0.1309,48,0
L101109,Auto Loan,Midwest,665,26879.0,0.1131,36,1
L101110,Auto Loan,Midwest,620,22073.0,0.0883,36,1
L101111,Personal Loan,Midwest,769,15451.0,0.1237,36,0
L101112,Auto Loan,West,653,14537.0,0.0805,24,1
L101113,Personal Loan,West,699,7442.0,0.1053,24,0
L101114,Personal Loan,Midwest,701,14854.0,0.1352,36,0
L101115,Personal Loan,West,743,29644.0,0.1269,24,0
L101116,Personal Loan,West,685,6689.0,0.1315,24,0
L101117,Personal Loan,West,725,27203.0,0.0696,60,0
L101118,Auto Loan,Midwest,668,6461.0,0.135,24,1
L101119,Personal Loan,South,710,6455.0,0.0928,60,0
L101120,Auto Loan,West,711,17640.0,0.0978,24,1
L101121,Personal Loan,South,697,7958.0,0.0763,36,0
L101122,Auto Loan,South,726,29261.0,0.1025,36,1
L101123,Personal Loan,West,757,23913.0,0.1498,36,0
L101124,Auto Loan,Midwest,703,17299.0,0.1389,48,1
L101125,Auto Loan,Northeast,688,22916.0,0.0662,24,1
L101126,Home Improvement,Midwest,715,27799.0,0.061,36,0
L101127,Auto Loan,West,705,7806.0,0.0604,36,1
L101128,Auto Loan,South,730,29974.0,0.1219,36,1
L101129,Personal Loan,Northeast,641,22003.0,0.1398,24,0
L101130,Auto Loan,Northeast,743,14517.0,0.1183,24,1
L101131,Auto Loan,South,669,15573.0,0.0957,24,1
L101132,Personal Loan,South,662,13502.0,0.1485,60,0
L101133,Auto Loan,Northeast,732,29700.0,0.1088,48,1
L101134,Auto Loan,West,712,11913.0,0.107,36,1
L101135,Home Improvement,Northeast,738,14445.0,0.1244,36,0
L101136,Personal Loan,Midwest,698,21506.0,0.0623,48,0
L101137,Personal Loan,Northeast,763,15105.0,0.1115,36,0
L101138,Auto Loan,Northeast,726,7151.0,0.0699,24,1
L101139,Auto Loan,West,658,18720.0,0.0892,60,1
L101140,Personal Loan,Northeast,620,26541.0,0.0863,48,0
L101141,Personal Loan,Northeast,715,10826.0,0.1121,48,0
L101142,Home Improvement,Northeast,712,28347.0,0.1285,36,0
L101143,Home Improvement,South,786,7129.0,0.0681,48,0
L101144,Personal Loan,Midwest,697,10744.0,0.1299,48,0
L101145,Auto Loan,Midwest,653,14952.0,0.1375,48,1
L101146,Auto Loan,Northeast,684,11001.0,0.1225,24,1
L101147,Personal Loan,Midwest,714,8251.0,0.0688,48,0
L101148,Auto Loan,West,742,17170.0,0.1198,36,1
L101149,Home Improvement,South,755,23987.0,0.1399,60,0
L101150,Auto Loan,Northeast,694,7547.0,0.0792,36,1
L101151,Auto Loan,Midwest,705,26652.0,0.1264,48,1
L101152,Personal Loan,Midwest,735,28118.0,0.0801,36,0
L101153,Personal Loan,Northeast,719,23192.0,0.0834,36,0
L101154,Personal Loan,South,713,18751.0,0.15,48,0
L101155,Personal Loan,Northeast,698,28100.0,0.0605,36,0
L101156,Auto Loan,West,714,21298.0,0.102,36,1
L101157,Personal Loan,South,703,8156.0,0.1338,36,0
L101158,Auto Loan,Midwest,673,29071.0,0.1136,36,1
L101159,Personal Loan,Northeast,763,8032.0,0.1085,36,0
L101160,Personal Loan,Midwest,716,7627.0,0.064,60,0
L101161,Personal Loan,South,747,25825.0,0.0889,24,0
L101162,Auto Loan,Northeast,700,19008.0,0.0947,24,1
L101163,Auto Loan,Midwest,665,8262.0,0.1153,48,1
L101164,Personal Loan,Northeast,676,16325.0,0.1081,36,0
L101165,Auto Loan,Northeast,714,29229.0,0.0798,48,1
L101166,Personal Loan,Northeast,724,27936.0,0.1456,48,0
L101167,Auto Loan,Midwest,671,19144.0,0.0745,36,1
L101168,Home Improvement,Midwest,663,24501.0,0.0979,24,0
L101169,Personal Loan,West,702,27013.0,0.1246,36,0
L101170,Personal Loan,Midwest,703,23462.0,0.0635,48,0
L101171,Auto Loan,Midwest,705,10813.0,0.0601,60,1
L101172,Home Improvement,Northeast,700,18721.0,0.0746,24,0
L101173,Auto Loan,South,708,19421.0,0.097,24,1
L101174,Personal Loan,West,678,24711.0,0.0846,36,0
L101175,Personal Loan,Northeast,700,14787.0,0.07,24,0
L101176,Home Improvement,Northeast,719,29800.0,0.1052,48,0
L101177,Personal Loan,Northeast,663,29454.0,0.0954,48,0
L101178,Auto Loan,Midwest,686,6475.0,0.0723,48,1
L101179,Personal Loan,Northeast,703,21396.0,0.0891,48,0
L101180,Personal Loan,West,724,27971.0,0.1256,36,0
L101181,Home Improvement,Northeast,759,29158.0,0.0716,60,0
L101182,Personal Loan,South,695,26958.0,0.1415,48,0
L101183,Personal Loan,Midwest,757,19583.0,0.1217,60,0
L101184,Home Improvement,Northeast,691,15509.0,0.1255,36,0
L101185,Auto Loan,Northeast,805,25131.0,0.1352,24,1
L101186,Home Improvement,Northeast,711,24917.0,0.1422,48,0
L101187,Auto Loan,West,744,11229.0,0.0653,60,1
L101188,Auto Loan,Northeast,620,26327.0,0.0774,48,1
L101189,Home Improvement,Midwest,694,20521.0,0.0782,36,0
L101190,Personal Loan,West,762,6517.0,0.1448,60,0
L101191,Personal Loan,Midwest,743,19259.0,0.111,48,0
L101192,Auto Loan,West,751,18503.0,0.0949,60,1
L101193,Home Improvement,West,756,16671.0,0.0642,48,0
L101194,Personal Loan,Midwest,667,25586.0,0.0838,36,0
L101195,Personal Loan,South,699,18836.0,0.1394,48,0
L101196,Auto Loan,South,748,14368.0,0.0987,60,1
L101197,Auto Loan,West,687,7897.0,0.1116,48,1
L101198,Home Improvement,West,739,17063.0,0.0829,48,0
L101199,Personal Loan,South,680,6999.0,0.1386,36,0
L101200,Home Improvement,West,723,14098.0,0.123,36,0
L101201,Personal Loan,Northeast,700,6094.0,0.0941,36,0
L101202,Auto Loan,Midwest,730,14870.0,0.0772,48,1
L101203,Personal Loan,Northeast,701,7222.0,0.0925,24,0
L101204,Auto Loan,Northeast,729,16286.0,0.068,36,1
L101205,Auto Loan,Northeast,739,22946.0,0.0723,24,1
L101206,Auto Loan,Midwest,743,28591.0,0.0758,48,1
L101207,Personal Loan,South,718,26275.0,0.0817,36,0
L101208,Personal Loan,Midwest,749,9491.0,0.1497,24,0
L101209,Personal Loan,South,746,17434.0,0.1046,60,0
L101210,Auto Loan,Northeast,747,13930.0,0.1045,24,1
L101211,Personal Loan,Midwest,735,18165.0,0.1249,36,0
L101212,Auto Loan,Northeast,716,26010.0,0.0906,24,1
L101213,Auto Loan,South,739,29245.0,0.0767,36,1
L101214,Auto Loan,West,701,16506.0,0.0851,36,1
L101215,Personal Loan,Northeast,669,14992.0,0.1458,24,0
L101216,Home Improvement,Northeast,706,27497.0,0.0702,36,0
L101217,Personal Loan,Midwest,675,17420.0,0.1324,48,0
L101218,Personal Loan,West,705,18284.0,0.0956,24,0
L101219,Personal Loan,Northeast,747,18797.0,0.1113,24,0
L101220,Personal Loan,South,751,8358.0,0.0982,36,0
L101221,Auto Loan,South,715,13321.0,0.1064,24,1
L101222,Personal Loan,Midwest,738,28207.0,0.1339,36,0
L101223,Auto Loan,West,669,19239.0,0.1029,36,1
L101224,Home Improvement,South,722,24046.0,0.1142,36,0
L101225,Personal Loan,West,701,24995.0,0.0613,24,0
L101226,Auto Loan,South,726,20492.0,0.1407,24,1
L101227,Auto Loan,Northeast,671,13515.0,0.1024,24,1
L101228,Personal Loan,West,720,10870.0,0.0627,24,0
L101229,Auto Loan,South,668,21557.0,0.1221,36,1
L101230,Auto Loan,Northeast,719,7720.0,0.068,60,1
L101231,Personal Loan,South,685,27754.0,0.1335,48,0
L101232,Personal Loan,West,728,8230.0,0.0687,36,0
L101233,Personal Loan,Northeast,678,11976.0,0.0806,36,0
L101234,Personal Loan,Midwest,742,11345.0,0.1487,24,0
L101235,Auto Loan,Northeast,685,17229.0,0.0798,24,1
L101236,Auto Loan,West,678,24969.0,0.0654,36,1
L101237,Personal Loan,West,711,10404.0,0.1125,48,0
L101238,Auto Loan,West,792,16070.0,0.0895,36,1
L101239,Personal Loan,Northeast,695,20979.0,0.1053,24,0
L101240,Personal Loan,Midwest,719,21594.0,0.1065,36,0
L101241,Personal Loan,Midwest,649,6377.0,0.0842,60,0
L101242,Auto Loan,South,730,11053.0,0.0623,24,1
L101243,Personal Loan,South,646,17775.0,0.0925,60,0
L101244,Personal Loan,Northeast,698,12176.0,0.0807,24,0
L101245,Auto Loan,West,684,25124.0,0.0935,48,1
L101246,Personal Loan,West,714,20320.0,0.1471,24,0
L101247,Personal Loan,West,746,25901.0,0.1375,48,0
L101248,Personal Loan,Northeast,684,9777.0,0.0914,48,0
L101249,Personal Loan,Midwest,728,28661.0,0.0926,48,0
L101250,Auto Loan,West,702,22470.0,0.074,48,1
L101251,Auto Loan,Northeast,692,11368.0,0.1494,60,1
L101252,Personal Loan,West,693,8290.0,0.1028,48,0
L101253,Personal Loan,South,729,13553.0,0.1299,24,0
L101254,Personal Loan,Midwest,718,13690.0,0.1422,24,0
L101255,Home Improvement,Northeast,679,21805.0,0.102,36,0
L101256,Auto Loan,South,638,24742.0,0.0943,36,1
L101257,Auto Loan,South,676,11104.0,0.0738,48,1
L101258,Personal Loan,Northeast,675,10437.0,0.0879,60,0
L101259,Personal Loan,Midwest,775,14548.0,0.1296,48,0
L101260,Auto Loan,Northeast,737,16887.0,0.1049,36,1
L101261,Personal Loan,West,784,23657.0,0.1401,48,0
L101262,Personal Loan,Midwest,681,12608.0,0.0692,48,0
L101263,Auto Loan,Midwest,682,15580.0,0.0751,24,1
L101264,Auto Loan,Midwest,757,16132.0,0.0946,48,1
L101265,Personal Loan,Midwest,691,16136.0,0.0702,36,0
L101266,Personal Loan,Midwest,670,18170.0,0.1141,60,0
L101267,Auto Loan,South,673,21482.0,0.1403,24,1
L101268,Personal Loan,Midwest,706,26440.0,0.1366,24,0
L101269,Personal Loan,West,724,14528.0,0.0735,36,0
L101270,Auto Loan,South,769,14056.0,0.0673,24,1
L101271,Personal Loan,South,706,21312.0,0.1259,36,0
L101272,Auto Loan,Midwest,778,12020.0,0.1078,36,1
L101273,Personal Loan,Midwest,656,17202.0,0.124,60,0
L101274,Home Improvement,Northeast,713,26897.0,0.0733,48,0
L101275,Auto Loan,West,706,13840.0,0.0977,60,1
L101276,Auto Loan,South,721,20665.0,0.1394,48,1
L101277,Home Improvement,Northeast,717,6388.0,0.1444,48,0
L101278,Auto Loan,Midwest,701,14433.0,0.1313,36,1
L101279,Personal Loan,Northeast,718,12396.0,0.147,36,0
L101280,Personal Loan,West,721,21266.0,0.1341,48,0
L101281,Home Improvement,South,672,9483.0,0.1186,36,0
L101282,Auto Loan,West,644,27931.0,0.1482,36,1
L101283,Auto Loan,South,662,18081.0,0.1143,60,1
L101284,Personal Loan,Midwest,709,10025.0,0.1366,48,0
L101285,Personal Loan,West,747,18719.0,0.0814,24,0
L101286,Auto Loan,Midwest,749,26880.0,0.083,48,1
L101287,Personal Loan,Northeast,718,14058.0,0.0882,36,0
L101288,Home Improvement,Northeast,679,29720.0,0.1064,24,0
L101289,Personal Loan,South,677,25496.0,0.1437,60,0
L101290,Auto Loan,West,736,18247.0,0.0622,60,1
L101291,Personal Loan,Midwest,675,29624.0,0.0864,48,0
L101292,Home Improvement,Midwest,739,7570.0,0.066,60,0
L101293,Personal Loan,Northeast,731,10009.0,0.0657,48,0
L101294,Auto Loan,Northeast,714,21326.0,0.0938,48,1
L101295,Auto Loan,Northeast,705,22335.0,0.1087,48,1
L101296,Personal Loan,Northeast,723,23433.0,0.1,48,0
L101297,Auto Loan,South,765,22746.0,0.0615,48,1
L101298,Personal Loan,Midwest,724,6920.0,0.1296,48,0
L101299,Auto Loan,Northeast,630,20992.0,0.1428,36,1
L101300,Home Improvement,Northeast,710,25750.0,0.135,60,0
L101301,Personal Loan,Midwest,746,16684.0,0.1308,24,0
L101302,Personal Loan,South,714,22209.0,0.1312,48,0
L101303,Auto Loan,Midwest,687,26824.0,0.148,48,1
L101304,Auto Loan,Midwest,680,13390.0,0.1491,36,1
L101305,Home Improvement,West,695,10562.0,0.1207,60,0
L101306,Auto Loan,South,679,6769.0,0.0742,24,1
L101307,Personal Loan,Midwest,715,19896.0,0.1355,48,0
L101308,Home Improvement,South,721,17690.0,0.1185,48,0
L101309,Auto Loan,Midwest,695,26292.0,0.0603,24,1
L101310,Auto Loan,West,625,28608.0,0.0727,48,1
L101311,Personal Loan,West,758,26369.0,0.1387,24,0
L101312,Personal Loan,Northeast,680,9952.0,0.0846,60,0
L101313,Home Improvement,Northeast,719,6099.0,0.0982,36,0
L101314,Personal Loan,South,705,14359.0,0.1446,48,0
L101315,Personal Loan,West,703,20514.0,0.1169,60,0
L101316,Personal Loan,Northeast,697,22635.0,0.122,60,0
L101317,Auto Loan,Northeast,620,12266.0,0.1198,60,1
L101318,Auto Loan,Northeast,726,15595.0,0.1058,36,1
L101319,Home Improvement,Northeast,773,10134.0,0.0773,36,0
L101320,Auto Loan,Northeast,746,17526.0,0.146,48,1
L101321,Personal Loan,Midwest,781,27326.0,0.1237,24,0
L101322,Personal Loan,West,767,9679.0,0.0873,36,0
L101323,Home Improvement,West,671,25643.0,0.0999,24,0
L101324,Home Improvement,Northeast,727,9289.0,0.1442,48,0
L101325,Personal Loan,South,723,13108.0,0.0799,48,0
L101326,Auto Loan,Midwest,727,8870.0,0.114,60,1
L101327,Personal Loan,South,729,15766.0,0.087,24,0
L101328,Auto Loan,Midwest,719,6386.0,0.0911,60,1
L101329,Home Improvement,West,672,13123.0,0.1042,36,0
L101330,Auto Loan,South,730,7065.0,0.1007,36,1
L101331,Personal Loan,Northeast,749,19501.0,0.0874,36,0
L101332,Personal Loan,South,657,24309.0,0.1279,36,0
L101333,Personal Loan,South,653,23569.0,0.1243,36,0
L101334,Personal Loan,Midwest,741,29502.0,0.0968,48,0
L101335,Personal Loan,West,644,16843.0,0.1282,48,0
L101336,Personal Loan,Northeast,632,19198.0,0.1115,48,0
L101337,Auto Loan,Northeast,725,15603.0,0.0793,48,1
L101338,Auto Loan,West,709,21567.0,0.1085,48,1
L101339,Personal Loan,West,630,22962.0,0.0603,24,0
L101340,Auto Loan,West,715,24209.0,0.0937,36,1
L101341,Personal Loan,Midwest,634,10449.0,0.0622,48,0
L101342,Home Improvement,Midwest,692,22667.0,0.1233,48,0
L101343,Auto Loan,Midwest,753,13389.0,0.0815,24,1
L101344,Auto Loan,Midwest,683,19696.0,0.1314,60,1
L101345,Personal Loan,South,743,28445.0,0.1215,36,0
L101346,Auto Loan,Northeast,684,18343.0,0.1138,36,1
L101347,Personal Loan,West,674,12826.0,0.0686,48,0
L101348,Auto Loan,South,783,21141.0,0.0685,24,1
L101349,Personal Loan,South,620,17846.0,0.1046,60,0
L101350,Home Improvement,West,693,18581.0,0.1493,36,0
L101351,Personal Loan,Midwest,684,29358.0,0.1363,36,0
L101352,Personal Loan,Northeast,687,7834.0,0.0659,60,0
L101353,Auto Loan,West,692,15077.0,0.1238,24,1
L101354,Auto Loan,South,745,16147.0,0.0683,48,1
L101355,Home Improvement,Midwest,708,23830.0,0.0992,36,0
L101356,Personal Loan,Midwest,806,26988.0,0.1149,24,0
L101357,Personal Loan,South,671,10490.0,0.1221,48,0
L101358,Auto Loan,West,697,15496.0,0.1495,24,1
L101359,Personal Loan,Midwest,758,27031.0,0.0914,36,0
L101360,Personal Loan,Midwest,654,9890.0,0.124,36,0
L101361,Personal Loan,South,717,17308.0,0.1484,36,0
L101362,Personal Loan,South,699,18854.0,0.1017,24,0
L101363,Personal Loan,Northeast,683,21085.0,0.0727,48,0
L101364,Auto Loan,Northeast,745,23258.0,0.0797,60,1
L101365,Personal Loan,Northeast,758,28639.0,0.0935,36,0
L101366,Auto Loan,Northeast,773,23610.0,0.08,48,1
L101367,Auto Loan,Northeast,752,25637.0,0.093,36,1
L101368,Auto Loan,South,741,22199.0,0.0667,48,1
L101369,Home Improvement,Midwest,716,29027.0,0.12,36,0
L101370,Personal Loan,West,709,20421.0,0.1164,48,0
L101371,Home Improvement,Northeast,667,23529.0,0.0902,48,0
L101372,Home Improvement,West,714,18293.0,0.0886,48,0
