loan_id,as_of_month,ending_balance,scheduled_payment,actual_payment,dpd,region,product_type,fico_score,secured_flag
L100162,2024-11-30,14950.95,448.53,448.53,0,South,Auto Loan,700,1
L100163,2024-11-30,23203.5,696.11,696.11,0,West,Auto Loan,645,1
L100164,2024-11-30,15510.62,465.32,465.32,0,South,Personal Loan,673,0
L100165,2024-11-30,4999.43,149.98,149.98,0,Northeast,Personal Loan,690,0
L100166,2024-11-30,14811.95,444.36,444.36,0,South,Personal Loan,718,0
L100167,2024-11-30,12398.28,371.95,371.95,0,Midwest,Auto Loan,671,1
L100168,2024-11-30,3423.22,102.7,102.7,0,Northeast,Personal Loan,754,0
L100169,2024-11-30,13541.94,406.26,406.26,0,Northeast,Personal Loan,732,0
L100170,2024-11-30,12323.58,369.71,369.71,0,Midwest,Personal Loan,642,0
L100171,2024-11-30,13936.84,418.11,418.11,0,South,Personal Loan,700,0
L100172,2024-11-30,7830.85,234.93,234.93,0,Northeast,Auto Loan,743,1
L100173,2024-11-30,9281.94,278.46,278.46,0,West,Personal Loan,750,0
L100174,2024-11-30,10594.6,317.84,317.84,0,South,Personal Loan,665,0
L100175,2024-11-30,7505.66,225.17,225.17,0,Midwest,Auto Loan,686,1
L100176,2024-11-30,19669.56,590.09,590.09,0,South,Auto Loan,716,1
L100177,2024-11-30,6572.54,197.18,197.18,0,Northeast,Home Improvement,710,0
L100178,2024-11-30,2172.62,65.18,65.18,0,Midwest,Personal Loan,681,0
L100179,2024-11-30,22698.16,680.94,680.94,0,Midwest,Personal Loan,632,0
L100180,2024-11-30,23340.11,700.2,700.2,0,Northeast,Auto Loan,694,1
L100181,2024-11-30,20818.66,624.56,624.56,0,West,Personal Loan,654,0
L100182,2024-11-30,2597.25,77.92,77.92,0,South,Personal Loan,697,0
L100183,2024-11-30,15954.48,478.63,478.63,0,Northeast,Personal Loan,701,0
L100184,2024-11-30,16915.27,507.46,507.46,0,Midwest,Auto Loan,741,1
L100185,2024-11-30,14270.75,428.12,428.12,0,South,Personal Loan,737,0
L100186,2024-11-30,5982.63,179.48,179.48,0,South,Home Improvement,668,0
L100187,2024-11-30,3474.37,104.23,104.23,0,West,Auto Loan,698,1
L100188,2024-11-30,17249.19,517.48,517.48,0,Midwest,Auto Loan,706,1
L100189,2024-11-30,23659.6,709.79,709.79,0,South,Personal Loan,812,0
L100190,2024-11-30,18837.47,565.12,565.12,0,Northeast,Personal Loan,644,0
L100191,2024-11-30,14834.22,445.03,445.03,0,Midwest,Home Improvement,705,0
L100192,2024-11-30,2726.6,81.8,81.8,0,South,Personal Loan,748,0
L100193,2024-11-30,7311.05,219.33,219.33,0,West,Auto Loan,749,1
L100194,2024-11-30,3197.43,95.92,95.92,0,Midwest,Personal Loan,749,0
L100195,2024-11-30,3700.69,111.02,111.02,0,South,Personal Loan,783,0
L100196,2024-11-30,10806.44,324.19,324.19,0,Midwest,Personal Loan,735,0
L100197,2024-11-30,2135.87,64.08,64.08,0,South,Personal Loan,802,0
L100198,2024-11-30,15724.11,471.72,471.72,0,Midwest,Home Improvement,695,0
L100199,2024-11-30,19025.78,570.77,570.77,0,Midwest,Personal Loan,675,0
L100200,2024-11-30,16122.46,483.67,483.67,0,Midwest,Auto Loan,741,1
L100201,2024-11-30,19505.4,585.16,585.16,0,Midwest,Personal Loan,717,0
L100202,2024-11-30,14897.34,446.92,446.92,0,South,Personal Loan,696,0
L100203,2024-11-30,4487.92,134.64,134.64,0,Northeast,Auto Loan,732,1
L100204,2024-11-30,22663.43,679.9,679.9,0,South,Auto Loan,687,1
L100205,2024-11-30,15796.71,473.9,473.9,0,West,Auto Loan,744,1
L100206,2024-11-30,14865.01,445.95,445.95,0,Midwest,Auto Loan,776,1
L100207,2024-11-30,16190.28,485.71,485.71,0,South,Home Improvement,752,0
L100208,2024-11-30,5553.67,166.61,166.61,0,South,Personal Loan,638,0
L100209,2024-11-30,20587.66,617.63,617.63,0,Northeast,Personal Loan,665,0
L100210,2024-11-30,4564.62,136.94,136.94,0,South,Personal Loan,743,0
L100211,2024-11-30,20163.01,604.89,604.89,0,West,Auto Loan,751,1
L100212,2024-11-30,15999.6,479.99,479.99,0,South,Auto Loan,707,1
L100213,2024-11-30,24121.9,723.66,723.66,0,Northeast,Personal Loan,717,0
L100214,2024-11-30,19414.13,582.42,230.08,40,South,Personal Loan,741,0
L100215,2024-11-30,19684.85,590.55,590.55,0,Midwest,Personal Loan,693,0
L100216,2024-11-30,5714.28,171.43,171.43,0,Midwest,Personal Loan,705,0
L100217,2024-11-30,16388.94,491.67,491.67,0,Midwest,Personal Loan,770,0
L100218,2024-11-30,6742.69,202.28,202.28,0,Midwest,Personal Loan,697,0
L100219,2024-11-30,23559.3,706.78,706.78,0,Midwest,Auto Loan,693,1
L100220,2024-11-30,15671.61,470.15,470.15,0,Northeast,Auto Loan,684,1
L100221,2024-11-30,8134.27,244.03,244.03,0,Northeast,Auto Loan,693,1
L100222,2024-11-30,19731.55,591.95,591.95,0,Midwest,Auto Loan,728,1
L100223,2024-11-30,6632.9,198.99,198.99,0,West,Personal Loan,705,0
L100224,2024-11-30,23286.57,698.6,698.6,0,West,Home Improvement,701,0
L100225,2024-11-30,14954.41,448.63,448.63,0,Midwest,Auto Loan,661,1
L100226,2024-11-30,14948.64,448.46,448.46,0,West,Auto Loan,731,1
L100227,2024-11-30,24785.33,743.56,743.56,0,Midwest,Personal Loan,735,0
L100228,2024-11-30,2127.92,63.84,63.84,0,South,Auto Loan,736,1
L100229,2024-11-30,6162.26,184.87,184.87,0,Midwest,Personal Loan,710,0
L100230,2024-11-30,22215.12,666.45,666.45,0,South,Auto Loan,734,1
L100231,2024-11-30,19351.2,580.54,580.54,0,Northeast,Personal Loan,709,0
L100232,2024-11-30,4696.46,140.89,140.89,0,South,Auto Loan,696,1
L100233,2024-11-30,23784.89,713.55,713.55,0,Midwest,Auto Loan,685,1
L100234,2024-11-30,3984.42,119.53,119.53,0,South,Personal Loan,706,0
L100235,2024-11-30,22195.81,665.87,665.87,0,Midwest,Home Improvement,736,0
L100236,2024-11-30,10187.94,305.64,305.64,0,South,Personal Loan,735,0
L100237,2024-11-30,4056.06,121.68,121.68,0,Midwest,Auto Loan,695,1
L100238,2024-11-30,23097.14,692.91,692.91,0,West,Auto Loan,714,1
L100239,2024-11-30,2452.84,73.59,73.59,0,Midwest,Personal Loan,710,0
L100240,2024-11-30,19523.6,585.71,397.68,106,Northeast,Auto Loan,645,1
L100241,2024-11-30,4774.23,143.23,143.23,0,Midwest,Auto Loan,668,1
L100242,2024-11-30,19310.49,579.31,579.31,0,Northeast,Personal Loan,730,0
L100243,2024-11-30,24989.96,749.7,749.7,0,Midwest,Personal Loan,733,0
L100244,2024-11-30,19643.7,589.31,589.31,0,South,Auto Loan,696,1
L100245,2024-11-30,11471.48,344.14,344.14,0,Northeast,Auto Loan,709,1
L100246,2024-11-30,6608.18,198.25,198.25,0,Northeast,Personal Loan,771,0
L100247,2024-11-30,11325.96,339.78,339.78,0,Northeast,Auto Loan,765,1
L100248,2024-11-30,18556.31,556.69,244.18,37,Northeast,Auto Loan,715,1
L100249,2024-11-30,2327.96,69.84,69.84,0,Northeast,Home Improvement,715,0
L100250,2024-11-30,7561.63,226.85,226.85,0,Northeast,Home Improvement,763,0
L100251,2024-11-30,19685.45,590.56,590.56,0,West,Personal Loan,678,0
L100252,2024-11-30,21943.11,658.29,658.29,0,South,Auto Loan,737,1
L100253,2024-11-30,7060.81,211.82,211.82,0,Northeast,Auto Loan,655,1
L100254,2024-11-30,11272.43,338.17,338.17,0,West,Personal Loan,702,0
L100255,2024-11-30,2868.32,86.05,86.05,0,West,Personal Loan,752,0
L100256,2024-11-30,9236.96,277.11,277.11,0,West,Personal Loan,658,0
L100257,2024-11-30,8050.65,241.52,241.52,0,South,Auto Loan,691,1
L100258,2024-11-30,6337.15,190.11,190.11,0,West,Personal Loan,721,0
L100259,2024-11-30,6969.01,209.07,209.07,0,Northeast,Auto Loan,650,1
L100260,2024-11-30,13377.83,401.34,401.34,0,West,Auto Loan,726,1
L100261,2024-11-30,3934.46,118.03,118.03,0,West,Auto Loan,705,1
L100262,2024-11-30,9394.49,281.83,281.83,0,West,Auto Loan,700,1
L100263,2024-11-30,4461.28,133.84,133.84,0,Northeast,Personal Loan,752,0
L100264,2024-11-30,16822.59,504.68,504.68,0,West,Personal Loan,648,0
L100265,2024-11-30,7562.8,226.88,226.88,0,Northeast,Personal Loan,721,0
L100266,2024-11-30,11934.72,358.04,358.04,0,West,Personal Loan,682,0
L100267,2024-11-30,3502.93,105.09,105.09,0,South,Home Improvement,698,0
L100268,2024-11-30,17750.23,532.51,532.51,0,Northeast,Home Improvement,699,0
L100269,2024-11-30,9264.15,277.92,277.92,0,Midwest,Auto Loan,697,1
L100270,2024-11-30,19656.44,589.69,589.69,0,South,Personal Loan,742,0
L100271,2024-11-30,19793.12,593.79,593.79,0,West,Auto Loan,708,1
L100272,2024-11-30,17401.36,522.04,522.04,0,West,Personal Loan,728,0
L100273,2024-11-30,10879.93,326.4,326.4,0,West,Auto Loan,737,1
L100274,2024-11-30,19266.51,578.0,578.0,0,West,Personal Loan,773,0
L100275,2024-11-30,14015.11,420.45,420.45,0,South,Auto Loan,752,1
L100276,2024-11-30,22373.93,671.22,671.22,0,Northeast,Personal Loan,715,0
L100277,2024-11-30,5139.02,154.17,154.17,0,South,Home Improvement,632,0
L100278,2024-11-30,3038.28,91.15,91.15,0,Northeast,Personal Loan,727,0
L100279,2024-11-30,2686.73,80.6,80.6,0,West,Home Improvement,720,0
L100280,2024-11-30,19622.48,588.67,588.67,0,Midwest,Auto Loan,702,1
L100281,2024-11-30,21944.19,658.33,658.33,0,West,Personal Loan,705,0
L100282,2024-11-30,20364.37,610.93,610.93,0,Midwest,Auto Loan,762,1
L100283,2024-11-30,19633.46,589.0,589.0,0,South,Personal Loan,687,0
L100284,2024-11-30,9015.7,270.47,270.47,0,West,Personal Loan,735,0
L100285,2024-11-30,23199.0,695.97,695.97,0,Northeast,Personal Loan,733,0
L100286,2024-11-30,7901.94,237.06,237.06,0,South,Home Improvement,794,0
L100287,2024-11-30,8748.1,262.44,262.44,0,Northeast,Personal Loan,719,0
L100288,2024-11-30,13253.44,397.6,397.6,0,West,Auto Loan,717,1
L100289,2024-11-30,6302.49,189.07,189.07,0,West,Auto Loan,682,1
L100290,2024-11-30,8507.38,255.22,255.22,0,Northeast,Personal Loan,681,0
L100291,2024-11-30,21925.58,657.77,657.77,0,West,Home Improvement,734,0
L100292,2024-11-30,9330.35,279.91,279.91,0,West,Auto Loan,732,1
L100293,2024-11-30,5969.79,179.09,179.09,0,Northeast,Personal Loan,732,0
L100294,2024-11-30,12376.07,371.28,371.28,0,Northeast,Auto Loan,759,1
L100295,2024-11-30,13661.45,409.84,409.84,0,Northeast,Personal Loan,671,0
L100296,2024-11-30,24637.83,739.13,739.13,0,West,Auto Loan,704,1
L100297,2024-11-30,22830.31,684.91,684.91,0,South,Home Improvement,816,0
L100298,2024-11-30,13883.69,416.51,416.51,0,West,Home Improvement,673,0
L100299,2024-11-30,17249.06,517.47,517.47,0,Midwest,Personal Loan,800,0
L100300,2024-11-30,16808.87,504.27,504.27,0,Northeast,Auto Loan,686,1
L100301,2024-11-30,10840.1,325.2,112.54,33,Northeast,Auto Loan,755,1
L100302,2024-11-30,21260.1,637.8,637.8,0,Northeast,Auto Loan,757,1
L100303,2024-11-30,2013.83,60.41,60.41,0,South,Auto Loan,664,1
L100304,2024-11-30,14509.6,435.29,435.29,0,Northeast,Personal Loan,785,0
L100305,2024-11-30,20300.09,609.0,609.0,0,Midwest,Home Improvement,710,0
L100306,2024-11-30,4211.76,126.35,126.35,0,West,Home Improvement,663,0
L100307,2024-11-30,21417.72,642.53,642.53,0,West,Auto Loan,746,1
L100308,2024-11-30,14705.17,441.16,441.16,0,Midwest,Auto Loan,715,1
L100309,2024-11-30,6700.75,201.02,201.02,0,South,Personal Loan,692,0
L100310,2024-11-30,24247.12,727.41,727.41,0,West,Personal Loan,721,0
L100311,2024-11-30,15842.11,475.26,475.26,0,Midwest,Auto Loan,775,1
L100312,2024-11-30,14015.46,420.46,420.46,0,West,Auto Loan,676,1
L100313,2024-11-30,13761.57,412.85,412.85,0,Midwest,Auto Loan,725,1
L100314,2024-11-30,13935.15,418.05,418.05,0,Midwest,Personal Loan,676,0
L100315,2024-11-30,15085.15,452.55,452.55,0,Northeast,Personal Loan,712,0
L100316,2024-11-30,2422.59,72.68,72.68,0,Northeast,Auto Loan,718,1
L100317,2024-11-30,19199.73,575.99,575.99,0,Midwest,Personal Loan,715,0
L100318,2024-11-30,6300.5,189.02,189.02,0,Northeast,Auto Loan,775,1
L100319,2024-11-30,18495.14,554.85,554.85,0,South,Personal Loan,730,0
L100320,2024-11-30,24566.22,736.99,736.99,0,West,Personal Loan,749,0
L100321,2024-11-30,24824.13,744.72,744.72,0,Northeast,Personal Loan,701,0
L100322,2024-11-30,13891.86,416.76,416.76,0,South,Personal Loan,714,0
L100323,2024-11-30,20428.53,612.86,612.86,0,South,Personal Loan,674,0
L100324,2024-11-30,10225.42,306.76,306.76,0,Midwest,Auto Loan,768,1
L100325,2024-11-30,4550.36,136.51,136.51,0,West,Personal Loan,725,0
L100326,2024-11-30,18635.42,559.06,559.06,0,Northeast,Personal Loan,672,0
L100327,2024-11-30,3280.17,98.41,98.41,0,Northeast,Auto Loan,717,1
L100328,2024-11-30,21930.57,657.92,657.92,0,Northeast,Personal Loan,716,0
L100329,2024-11-30,11537.89,346.14,346.14,0,West,Personal Loan,720,0
L100330,2024-11-30,14500.53,435.02,435.02,0,South,Personal Loan,702,0
L100331,2024-11-30,21517.96,645.54,645.54,0,Northeast,Auto Loan,687,1
L100332,2024-11-30,3987.66,119.63,119.63,0,West,Auto Loan,745,1
L100333,2024-11-30,15041.08,451.23,451.23,0,South,Home Improvement,677,0
L100334,2024-11-30,7785.95,233.58,233.58,0,West,Personal Loan,784,0
L100335,2024-11-30,4844.04,145.32,145.32,0,Midwest,Auto Loan,701,1
L100336,2024-11-30,20638.27,619.15,619.15,0,Midwest,Auto Loan,696,1
L100337,2024-11-30,16013.12,480.39,480.39,0,South,Personal Loan,746,0
L100338,2024-11-30,6811.26,204.34,204.34,0,South,Auto Loan,702,1
L100339,2024-11-30,24889.36,746.68,746.68,0,West,Personal Loan,702,0
L100340,2024-11-30,12962.27,388.87,388.87,0,Northeast,Personal Loan,699,0
L100341,2024-11-30,19228.25,576.85,576.85,0,Northeast,Home Improvement,715,0
L100342,2024-11-30,7474.28,224.23,224.23,0,West,Home Improvement,699,0
L100343,2024-11-30,15746.82,472.4,180.72,66,Midwest,Personal Loan,747,0
L100344,2024-11-30,18572.34,557.17,557.17,0,Midwest,Personal Loan,675,0
L100345,2024-11-30,6672.44,200.17,200.17,0,South,Auto Loan,692,1
L100346,2024-11-30,21690.51,650.72,650.72,0,Midwest,Personal Loan,719,0
L100347,2024-11-30,23037.03,691.11,691.11,0,West,Auto Loan,764,1
L100348,2024-11-30,13416.21,402.49,402.49,0,Midwest,Home Improvement,661,0
L100349,2024-11-30,16059.8,481.79,481.79,0,West,Personal Loan,733,0
L100350,2024-11-30,4350.88,130.53,130.53,0,South,Personal Loan,750,0
L100351,2024-11-30,7258.27,217.75,217.75,0,West,Auto Loan,734,1
L100352,2024-11-30,10151.12,304.53,304.53,0,West,Auto Loan,709,1
L100353,2024-11-30,9067.19,272.02,272.02,0,South,Personal Loan,712,0
L100354,2024-11-30,14931.57,447.95,447.95,0,South,Personal Loan,690,0
L100355,2024-11-30,7665.06,229.95,229.95,0,Midwest,Auto Loan,711,1
L100356,2024-11-30,21058.12,631.74,631.74,0,West,Auto Loan,653,1
L100357,2024-11-30,11172.17,335.17,335.17,0,Midwest,Auto Loan,655,1
L100358,2024-11-30,18180.65,545.42,545.42,0,Midwest,Auto Loan,665,1
L100359,2024-11-30,17745.2,532.36,532.36,0,South,Personal Loan,620,0
L100360,2024-11-30,11992.73,359.78,359.78,0,South,Personal Loan,770,0
L100361,2024-11-30,14139.08,424.17,424.17,0,South,Auto Loan,640,1
L100362,2024-11-30,12794.65,383.84,383.84,0,West,Home Improvement,735,0
L100363,2024-11-30,11639.91,349.2,349.2,0,Northeast,Personal Loan,746,0
L100364,2024-11-30,4575.83,137.27,137.27,0,Northeast,Auto Loan,766,1
L100365,2024-11-30,15600.71,468.02,468.02,0,Midwest,Home Improvement,675,0
L100366,2024-11-30,10289.49,308.68,308.68,0,Midwest,Personal Loan,668,0
L100367,2024-11-30,5663.54,169.91,169.91,0,Midwest,Personal Loan,715,0
L100368,2024-11-30,7146.27,214.39,95.3,49,West,Home Improvement,676,0
L100369,2024-11-30,2652.82,79.58,79.58,0,Northeast,Personal Loan,641,0
L100370,2024-11-30,19090.21,572.71,572.71,0,Northeast,Auto Loan,671,1
L100371,2024-11-30,10337.85,310.14,310.14,0,South,Personal Loan,756,0
L100372,2024-11-30,17499.38,524.98,524.98,0,Midwest,Personal Loan,696,0
L100373,2024-11-30,8528.67,255.86,255.86,0,Northeast,Personal Loan,758,0
L100374,2024-11-30,8592.93,257.79,257.79,0,Northeast,Personal Loan,752,0
L100375,2024-11-30,17180.56,515.42,515.42,0,West,Home Improvement,707,0
L100376,2024-11-30,5962.93,178.89,178.89,0,West,Personal Loan,717,0
L100377,2024-11-30,4368.49,131.05,131.05,0,South,Personal Loan,784,0
L100378,2024-11-30,11600.34,348.01,348.01,0,Northeast,Auto Loan,783,1
L100379,2024-11-30,20635.71,619.07,619.07,0,South,Home Improvement,696,0
L100380,2024-11-30,21065.82,631.97,631.97,0,Northeast,Auto Loan,691,1
L100381,2024-11-30,15003.1,450.09,450.09,0,Midwest,Personal Loan,703,0
L100382,2024-11-30,20464.23,613.93,613.93,0,South,Personal Loan,735,0
L100383,2024-11-30,7720.72,231.62,231.62,0,Midwest,Home Improvement,756,0
L100384,2024-11-30,5913.12,177.39,177.39,0,West,Auto Loan,739,1
L100385,2024-11-30,3972.07,119.16,119.16,0,Northeast,Home Improvement,774,0
L100386,2024-11-30,2199.4,65.98,22.21,79,Midwest,Auto Loan,684,1
L100387,2024-11-30,18997.33,569.92,569.92,0,West,Personal Loan,656,0
L100388,2024-11-30,16570.4,497.11,497.11,0,South,Personal Loan,692,0
L100389,2024-11-30,24606.09,738.18,738.18,0,West,Personal Loan,635,0
L100390,2024-11-30,8638.4,259.15,259.15,0,Midwest,Personal Loan,711,0
L100391,2024-11-30,15420.88,462.63,462.63,0,South,Personal Loan,709,0
L100392,2024-11-30,13809.63,414.29,414.29,0,Midwest,Home Improvement,814,0
L100393,2024-11-30,10558.58,316.76,316.76,0,West,Auto Loan,658,1
L100394,2024-11-30,19121.43,573.64,573.64,0,Northeast,Personal Loan,749,0
L100395,2024-11-30,4952.29,148.57,148.57,0,South,Personal Loan,670,0
L100396,2024-11-30,23993.99,719.82,719.82,0,Midwest,Home Improvement,715,0
L100397,2024-11-30,20232.9,606.99,606.99,0,West,Auto Loan,707,1
L100398,2024-11-30,12501.94,375.06,375.06,0,Midwest,Personal Loan,653,0
L100399,2024-11-30,13700.24,411.01,411.01,0,Northeast,Personal Loan,692,0
L100400,2024-11-30,17797.93,533.94,533.94,0,South,Personal Loan,732,0
L100401,2024-11-30,21335.25,640.06,640.06,0,West,Personal Loan,754,0
L100402,2024-11-30,5989.96,179.7,179.7,0,Northeast,Personal Loan,724,0
L100403,2024-11-30,14033.86,421.02,421.02,0,South,Auto Loan,694,1
L100404,2024-11-30,3012.67,90.38,90.38,0,Northeast,Personal Loan,745,0
L100405,2024-11-30,20290.74,608.72,608.72,0,Midwest,Personal Loan,717,0
L100406,2024-11-30,14051.78,421.55,421.55,0,West,Personal Loan,748,0
L100407,2024-11-30,13523.12,405.69,405.69,0,West,Personal Loan,740,0
L100408,2024-11-30,7435.49,223.06,223.06,0,Midwest,Personal Loan,671,0
L100409,2024-11-30,22692.29,680.77,680.77,0,Northeast,Home Improvement,674,0
L100410,2024-11-30,19689.99,590.7,590.7,0,South,Personal Loan,762,0
L100411,2024-11-30,23557.03,706.71,706.71,0,Northeast,Auto Loan,714,1
L100412,2024-11-30,20413.4,612.4,612.4,0,South,Auto Loan,679,1
L100413,2024-11-30,2122.12,63.66,63.66,0,Northeast,Personal Loan,672,0
L100414,2024-11-30,3404.16,102.12,102.12,0,South,Personal Loan,779,0
L100415,2024-11-30,23728.85,711.87,711.87,0,West,Auto Loan,737,1
L100416,2024-11-30,8457.82,253.73,253.73,0,West,Auto Loan,722,1
L100417,2024-11-30,15289.64,458.69,458.69,0,West,Personal Loan,664,0
L100418,2024-11-30,20110.08,603.3,603.3,0,Midwest,Auto Loan,706,1
L100419,2024-11-30,13840.79,415.22,415.22,0,South,Auto Loan,689,1
L100420,2024-11-30,16627.39,498.82,498.82,0,West,Personal Loan,782,0
L100421,2024-11-30,21473.1,644.19,644.19,0,Northeast,Personal Loan,720,0
L100422,2024-11-30,10240.35,307.21,307.21,0,Northeast,Personal Loan,664,0
L100423,2024-11-30,12783.46,383.5,383.5,0,South,Auto Loan,689,1
L100424,2024-11-30,9606.2,288.19,288.19,0,Midwest,Personal Loan,713,0
L100425,2024-11-30,5862.23,175.87,175.87,0,South,Personal Loan,705,0
L100426,2024-11-30,8532.02,255.96,255.96,0,West,Personal Loan,673,0
L100427,2024-11-30,20551.19,616.54,616.54,0,Midwest,Auto Loan,668,1
L100428,2024-11-30,16872.62,506.18,506.18,0,West,Personal Loan,752,0
L100429,2024-11-30,2258.07,67.74,67.74,0,South,Personal Loan,702,0
L100430,2024-11-30,15517.43,465.52,465.52,0,West,Personal Loan,659,0
L100431,2024-11-30,12509.67,375.29,375.29,0,South,Auto Loan,717,1
L100432,2024-11-30,19990.57,599.72,599.72,0,Northeast,Auto Loan,696,1
L100433,2024-11-30,24229.53,726.89,726.89,0,Northeast,Auto Loan,669,1
L100434,2024-11-30,7217.69,216.53,216.53,0,West,Auto Loan,687,1
L100435,2024-11-30,20884.55,626.54,626.54,0,West,Auto Loan,724,1
L100436,2024-11-30,5623.96,168.72,168.72,0,West,Personal Loan,627,0
L100437,2024-11-30,22218.18,666.55,666.55,0,Midwest,Personal Loan,734,0
L100438,2024-11-30,20812.78,624.38,624.38,0,Northeast,Auto Loan,721,1
L100439,2024-11-30,21636.23,649.09,649.09,0,West,Home Improvement,722,0
L100440,2024-11-30,16524.14,495.72,495.72,0,West,Home Improvement,752,0
L100441,2024-11-30,17973.56,539.21,539.21,0,Midwest,Personal Loan,667,0
L100442,2024-11-30,20966.92,629.01,629.01,0,Midwest,Personal Loan,731,0
L100443,2024-11-30,9746.35,292.39,292.39,0,Northeast,Auto Loan,744,1
L100444,2024-11-30,23809.98,714.3,714.3,0,Midwest,Personal Loan,741,0
L100445,2024-11-30,3662.57,109.88,109.88,0,West,Auto Loan,667,1
L100446,2024-11-30,16220.26,486.61,486.61,0,Midwest,Personal Loan,659,0
L100447,2024-11-30,16731.66,501.95,501.95,0,Midwest,Home Improvement,740,0
L100448,2024-11-30,17632.42,528.97,528.97,0,West,Auto Loan,795,1
L100449,2024-11-30,24539.59,736.19,736.19,0,South,Auto Loan,734,1
L100450,2024-11-30,21091.29,632.74,632.74,0,Northeast,Personal Loan,716,0
L100451,2024-11-30,3283.69,98.51,98.51,0,West,Personal Loan,671,0
L100452,2024-11-30,8299.72,248.99,248.99,0,Midwest,Personal Loan,760,0
L100453,2024-11-30,24217.63,726.53,726.53,0,Midwest,Home Improvement,675,0
L100454,2024-11-30,6671.87,200.16,200.16,0,South,Auto Loan,752,1
L100455,2024-11-30,15831.2,474.94,474.94,0,South,Auto Loan,737,1
L100456,2024-11-30,17161.71,514.85,514.85,0,South,Personal Loan,741,0
L100457,2024-11-30,2975.6,89.27,89.27,0,South,Auto Loan,695,1
L100458,2024-11-30,3313.17,99.39,99.39,0,South,Personal Loan,755,0
L100459,2024-11-30,4348.53,130.46,130.46,0,Midwest,Auto Loan,729,1
L100460,2024-11-30,4264.85,127.95,127.95,0,Midwest,Personal Loan,670,0
L100461,2024-11-30,22674.64,680.24,680.24,0,South,Auto Loan,734,1
L100462,2024-11-30,22113.94,663.42,663.42,0,South,Personal Loan,665,0
L100463,2024-11-30,9932.34,297.97,297.97,0,South,Auto Loan,710,1
L100464,2024-11-30,15881.96,476.46,476.46,0,South,Auto Loan,731,1
L100465,2024-11-30,10907.94,327.24,327.24,0,South,Auto Loan,732,1
L100466,2024-11-30,7001.74,210.05,210.05,0,West,Personal Loan,660,0
L100467,2024-11-30,16891.27,506.74,506.74,0,West,Auto Loan,704,1
L100468,2024-11-30,3404.6,102.14,102.14,0,South,Personal Loan,656,0
L100469,2024-11-30,7638.47,229.15,229.15,0,South,Personal Loan,716,0
L100470,2024-11-30,11263.49,337.9,337.9,0,Midwest,Personal Loan,753,0
L100471,2024-11-30,8265.81,247.97,247.97,0,South,Auto Loan,732,1
L100472,2024-11-30,16290.39,488.71,488.71,0,South,Auto Loan,750,1
L100473,2024-11-30,4951.69,148.55,148.55,0,Midwest,Personal Loan,745,0
L100474,2024-11-30,17410.86,522.33,522.33,0,Midwest,Auto Loan,720,1
L100475,2024-11-30,12968.61,389.06,389.06,0,Northeast,Auto Loan,723,1
L100476,2024-11-30,16832.82,504.98,504.98,0,Northeast,Auto Loan,716,1
L100477,2024-11-30,10120.82,303.62,303.62,0,Midwest,Auto Loan,696,1
L100478,2024-11-30,11937.95,358.14,358.14,0,West,Home Improvement,636,0
L100479,2024-11-30,14235.47,427.06,427.06,0,West,Auto Loan,776,1
L100480,2024-11-30,24837.87,745.14,745.14,0,Midwest,Personal Loan,720,0
L100481,2024-11-30,9803.74,294.11,294.11,0,South,Home Improvement,711,0
L100482,2024-11-30,24322.11,729.66,729.66,0,Midwest,Home Improvement,753,0
L100483,2024-11-30,23519.68,705.59,705.59,0,Midwest,Auto Loan,711,1
L100484,2024-11-30,7056.05,211.68,211.68,0,South,Personal Loan,720,0
L100485,2024-11-30,3440.22,103.21,103.21,0,West,Home Improvement,765,0
L100486,2024-11-30,20350.33,610.51,610.51,0,South,Personal Loan,656,0
L100487,2024-11-30,15588.86,467.67,467.67,0,South,Home Improvement,685,0
L100488,2024-11-30,21714.29,651.43,651.43,0,South,Personal Loan,663,0
L100489,2024-11-30,16441.82,493.25,493.25,0,Midwest,Personal Loan,675,0
L100490,2024-11-30,6943.7,208.31,208.31,0,South,Personal Loan,698,0
L100491,2024-11-30,14833.01,444.99,444.99,0,Midwest,Personal Loan,656,0
L100492,2024-11-30,10393.11,311.79,311.79,0,Midwest,Home Improvement,629,0
L100493,2024-11-30,4985.32,149.56,149.56,0,South,Personal Loan,709,0
L100494,2024-11-30,16643.41,499.3,499.3,0,West,Personal Loan,711,0
L100495,2024-11-30,20251.69,607.55,607.55,0,West,Personal Loan,728,0
L100496,2024-11-30,2951.39,88.54,56.63,60,South,Auto Loan,726,1
L100497,2024-11-30,23323.03,699.69,699.69,0,South,Personal Loan,650,0
L100498,2024-11-30,19459.87,583.8,583.8,0,Midwest,Auto Loan,736,1
L100499,2024-11-30,8410.39,252.31,252.31,0,Midwest,Auto Loan,820,1
L100500,2024-11-30,6533.84,196.02,196.02,0,Northeast,Auto Loan,709,1
L100501,2024-11-30,20209.8,606.29,606.29,0,West,Home Improvement,673,0
L100502,2024-11-30,5710.55,171.32,171.32,0,West,Personal Loan,760,0
L100503,2024-11-30,2699.69,80.99,80.99,0,Northeast,Home Improvement,739,0
L100504,2024-11-30,15884.19,476.53,476.53,0,Northeast,Personal Loan,688,0
L100505,2024-11-30,15406.67,462.2,462.2,0,Northeast,Auto Loan,702,1
